"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.927084333E0,-4.779300286E-1,2.274701375E-1,4.460618627E-1,6.921928640E-1
1.937030333E0,-6.849349478E-1,1.997537506E-1,7.191104615E-1,1.012994225E0
1.946976333E0,-5.544043734E-1,6.696523726E-2,6.797756571E-1,8.797405846E-1
1.956922333E0,-4.852599519E-1,-8.939749539E-2,4.321086520E-1,6.558864385E-1
1.966868333E0,-6.296058159E-1,-1.274552679E-1,1.427416438E-1,6.580452154E-1
1.976814333E0,-7.407529069E-1,-1.364465314E-1,2.109324574E-2,7.535100863E-1
1.986760333E0,-6.516182439E-1,-2.023271102E-1,-3.832435439E-1,7.825715362E-1
1.996706333E0,-4.479975834E-1,1.136230946E-2,-6.678204399E-1,8.042481438E-1
2.006652333E0,-3.732896825E-1,3.533162516E-1,-8.881534660E-1,1.026155027E0
2.016598333E0,-4.498954800E-1,4.461460626E-1,-1.096318363E0,1.266240975E0
2.026544333E0,-3.768436933E-1,3.024600935E-1,-1.172606474E0,1.268266226E0
2.036490333E0,-3.471239406E-1,2.490492868E-1,-1.088507726E0,1.169345820E0
2.046436333E0,-3.090815170E-1,3.396893156E-1,-5.288970280E-1,7.004657604E-1
2.056382333E0,-7.008575007E-2,5.839473939E-1,3.945532284E-1,7.082222965E-1
2.066328333E0,9.345513415E-2,7.166686642E-1,7.034429202E-1,1.008553310E0
2.076274333E0,3.663198745E-1,5.669776046E-1,3.500675386E-1,7.603953815E-1
2.086220333E0,6.488476869E-1,2.400077373E-1,-4.008996501E-1,7.995796172E-1
2.096166333E0,3.382848509E-1,-5.276819766E-2,-1.028090785E0,1.083601304E0
2.106112333E0,-4.382181884E-1,-6.913747787E-3,-9.361169335E-1,1.033633346E0
2.116058333E0,-1.102494192E0,1.816788375E-1,-2.227450025E-1,1.139348928E0
2.126004333E0,-1.345995129E0,2.044607592E-1,4.987740002E-1,1.449925030E0
2.135950333E0,-1.264599987E0,-8.298368454E-3,7.369351868E-1,1.463678742E0
2.145897333E0,-8.535886739E-1,-2.178836274E-1,4.418740869E-1,9.855656284E-1
2.155842333E0,-2.966461339E-1,-3.607001156E-1,-5.145023525E-2,4.698410676E-1
2.165789333E0,1.273088682E-1,-4.735700887E-1,-2.771509322E-1,5.632839569E-1
2.175735333E0,2.873892241E-1,-6.652476650E-1,-4.495473149E-1,8.527835659E-1
2.185680333E0,3.094961212E-1,-7.533400619E-1,-3.931240958E-1,9.043537209E-1
2.195627333E0,3.979784542E-1,-6.244791234E-1,-4.032649219E-1,8.431984480E-1
2.205573333E0,3.233573113E-1,-2.981401706E-1,-5.976076591E-1,7.420124166E-1
2.215519333E0,-1.051548645E-2,-1.495910722E-1,-6.966062826E-1,7.125646478E-1
2.225465333E0,-2.739537843E-1,-2.847161329E-1,-7.174866897E-1,8.190855280E-1
2.235411333E0,-4.699770844E-1,-3.343356049E-1,-4.171906507E-1,7.118334044E-1
2.245357333E0,-6.116452890E-1,-3.614251703E-1,5.134209830E-2,7.123019896E-1
2.255303333E0,-5.322650607E-1,-4.710008222E-1,3.417002461E-1,7.886107580E-1
2.265249333E0,-3.876771951E-1,-5.495523173E-1,5.327801639E-1,8.579953730E-1
2.275195333E0,-2.643822212E-1,-3.764501756E-1,4.713979212E-1,6.586567344E-1
2.285141333E0,-4.171114940E-2,-3.776190341E-2,2.634205369E-1,2.693625078E-1
2.295087333E0,2.500097286E-1,1.629297405E-1,1.189054326E-1,3.212311732E-1
