"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.052053500E0,-2.422818656E0,-3.116592255E0,-2.097707911E0,4.470299320E0
2.062000500E0,-1.691815543E0,-1.319625356E0,-1.538939213E0,2.640451630E0
2.071947500E0,-9.277123649E-1,1.752159101E-1,-8.302110672E-1,1.257219656E0
2.081894500E0,-4.337342510E-1,8.121297222E-1,-6.605038190E-1,1.133113137E0
2.091841500E0,9.996820148E-2,9.734754521E-1,-6.170234118E-1,1.156877689E0
2.101788500E0,4.082101315E-1,1.109901518E0,-4.876935265E-1,1.279203607E0
2.111735500E0,5.423677703E-1,1.154667801E0,-5.248940241E-1,1.379468835E0
2.121681500E0,9.155339304E-1,7.929081702E-1,-6.511586528E-1,1.375104845E0
2.131628500E0,1.059340060E0,3.174213642E-1,-1.103190157E0,1.562045520E0
2.141575500E0,7.923383591E-1,-1.136698723E-1,-1.536935956E0,1.732885758E0
2.151522500E0,7.628038535E-1,-4.613996941E-1,-1.346879813E0,1.615191824E0
2.161469500E0,8.848826797E-1,-6.233476871E-1,-7.944610445E-1,1.342664533E0
2.171416500E0,6.638783933E-1,-8.329311919E-1,-7.127984653E-1,1.281635886E0
2.181363500E0,4.712249898E-1,-1.363426264E0,-9.242858966E-1,1.713268393E0
2.191309500E0,6.996091202E-1,-1.247147364E0,-9.509638180E-1,1.717312334E0
2.201256500E0,9.476389450E-1,-6.830378187E-1,-1.117265575E0,1.616428964E0
2.211203500E0,1.048706167E0,-3.077003682E-1,-1.119712050E0,1.564678630E0
2.221150500E0,1.223562693E0,-1.760812980E-1,-9.733077832E-1,1.573352576E0
2.231097500E0,1.265971744E0,-1.048376530E-1,-1.063990423E0,1.657030782E0
2.241044500E0,1.167293036E0,-1.419043225E-1,-9.996505129E-1,1.543376499E0
2.250991500E0,9.122423865E-1,-2.229081398E-1,-8.001020727E-1,1.233708854E0
2.260937500E0,6.458314008E-1,-5.791766506E-1,-6.280248749E-1,1.070961733E0
2.270884500E0,6.099167790E-1,-1.113960655E0,-6.822151154E-1,1.441639443E0
2.280831500E0,4.524218792E-1,-1.359679953E0,-5.512544417E-1,1.535349013E0
2.290778250E0,-6.413467325E-2,-1.637315108E0,-1.504868656E-1,1.645466595E0
2.300725250E0,-5.962778926E-1,-1.812636852E0,-4.232623994E-2,1.908662148E0
2.310672250E0,-1.188654231E0,-1.880694934E0,-4.218760246E-1,2.264484863E0
2.320619250E0,-2.938459754E-1,-1.784070865E0,-8.373620658E-1,1.992593671E0
2.330565250E0,2.311513617E-1,-1.869747777E0,-2.862500330E0,3.426849258E0
2.340512250E0,9.992863776E-1,-1.795015683E0,-7.379776137E0,7.660401452E0
2.350459250E0,2.080095951E0,-1.100017970E0,-5.411442550E0,5.900893930E0
2.360406250E0,1.592747484E0,-3.143264329E-1,-2.679580713E0,3.133017467E0
2.370353250E0,1.169911054E0,-3.545786655E-1,3.956430763E-1,1.284893516E0
2.380300250E0,8.639652890E-1,-2.915801793E-1,2.282241213E0,2.457657416E0
2.390246250E0,2.138157926E-1,-2.893617457E-1,3.059921041E0,3.081000518E0
2.400193250E0,-1.458456930E-1,-4.254960358E-1,2.780432904E0,2.816580369E0
2.410140250E0,-5.668044174E-2,-2.675832063E-1,2.260025010E0,2.276516305E0
2.420087250E0,2.512278863E-1,1.768437749E-1,2.206590814E0,2.227876162E0
2.430034250E0,3.678501640E-1,5.118675971E-1,2.053189696E0,2.147768635E0
2.439981250E0,3.256822374E-2,4.482475519E-1,1.505016445E0,1.570688084E0
2.449928250E0,-6.327694519E-1,3.536805332E-2,9.564045060E-1,1.147326308E0
2.459874250E0,-1.101560465E0,-3.064987653E-1,6.430169897E-1,1.311810886E0
2.469821250E0,-1.154220928E0,-1.335784721E-1,5.212389296E-1,1.273483090E0
2.479768250E0,-8.580059530E-1,1.718818277E-1,4.821643263E-1,9.990996025E-1
2.489715250E0,-7.825882731E-1,2.171813768E-1,4.859609234E-1,9.464513589E-1
2.499662250E0,-8.480666365E-1,3.590014994E-2,5.500376362E-1,1.011457978E0
2.509609250E0,-1.010862841E0,-1.157508963E-1,5.087944467E-1,1.137591202E0
2.519556250E0,-1.088270621E0,-5.570466936E-2,3.475427109E-1,1.143775280E0
2.529502250E0,-8.971217792E-1,1.037079710E-1,5.355757177E-2,9.046829519E-1
2.539449250E0,-5.601125349E-1,2.744501764E-1,-1.384651364E-1,6.389221745E-1
2.549396250E0,-2.113500217E-1,3.661953288E-1,1.496505676E-1,4.485121436E-1
2.559343250E0,-1.144954626E-1,3.647949207E-1,5.738760035E-1,6.895782860E-1
2.569290250E0,-1.224598819E-1,2.464882064E-1,8.133592455E-1,8.586653136E-1
2.579237250E0,-1.203052561E-1,9.345721722E-2,7.052000816E-1,7.214670895E-1
2.589184250E0,6.376972660E-1,-7.138918215E-1,-2.859636948E0,3.015596593E0
2.599130250E0,-1.180763705E-1,1.405746657E-1,-1.663253502E0,1.673354559E0
2.609077250E0,3.204398796E-1,5.052754462E-2,1.457047788E0,1.492723352E0
2.619024250E0,8.944693360E-1,-3.950291187E-1,-3.596872316E-1,1.041872498E0
2.628971250E0,4.911372807E-1,-2.396335155E-1,2.216732079E-1,5.897279554E-1
2.638918250E0,2.993632619E-1,-6.928465229E-1,1.423076342E-1,7.680534680E-1
2.648865250E0,-2.168793681E-1,-9.232431918E-1,-6.714781657E-2,9.507489053E-1
2.658812250E0,-2.038775359E-1,-8.688406974E-1,-1.041051431E-1,8.984921190E-1
2.668758250E0,-2.647854963E-1,-8.105498046E-1,2.655201624E-1,8.930863908E-1
2.678705250E0,-2.525455198E-1,-7.354622000E-1,7.102751724E-1,1.053173636E0
2.688652250E0,3.487644866E-2,-5.295215106E-1,6.398134464E-1,8.312464394E-1
2.698599250E0,2.000246228E-1,-3.398477751E-1,4.991409861E-1,6.361195516E-1
