"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.099842000E0,7.147009300E-1,6.587560862E-1,8.516586542E-2,9.757101132E-1
2.109789000E0,5.668908466E-1,2.328969383E-1,4.077959293E-1,7.361411113E-1
2.119735000E0,2.529011767E-1,-1.054469329E-1,5.395506549E-1,6.051388023E-1
2.129682000E0,2.134640826E-1,-2.996411508E-1,9.776018322E-2,3.806688682E-1
2.139628000E0,6.587052155E-1,-1.370803696E-1,-6.148265398E-1,9.114248530E-1
2.149575000E0,7.723701176E-1,3.206846952E-2,-1.295794444E0,1.508862892E0
2.159521000E0,5.155074523E-1,-2.045601618E-1,-1.682163836E0,1.771233459E0
2.169468000E0,2.672155626E-1,-5.964557576E-1,-1.633867005E0,1.759740042E0
2.179415000E0,1.364693721E-1,-7.709723407E-1,-1.105015585E0,1.354282719E0
2.189361000E0,8.771042749E-3,-7.871796530E-1,-3.850122535E-1,8.763350802E-1
2.199308000E0,2.209184054E-2,-8.880365217E-1,-8.523665328E-2,8.923912821E-1
2.209254000E0,-1.287848151E-1,-8.588565767E-1,-3.577537401E-1,9.392592222E-1
2.219201000E0,-3.588814853E-1,-6.708779490E-1,-5.365427741E-1,9.309947859E-1
2.229147000E0,-5.290783647E-1,-6.155919403E-1,-5.880170560E-1,1.002318019E0
2.239094000E0,-5.796127433E-1,-5.676699150E-1,-5.013888019E-1,9.537246957E-1
2.249040000E0,-3.656769732E-1,-4.199634004E-1,-1.455605865E-1,5.755664954E-1
2.258987000E0,-3.197034959E-1,-2.650835216E-1,-2.850149987E-1,5.036994622E-1
2.268933000E0,-5.887691176E-1,-2.599607760E-1,-1.030276986E0,1.214783663E0
2.278880000E0,-1.023095655E0,-3.110245103E-1,-1.419514511E0,1.777211977E0
2.288827000E0,-1.460336847E0,-2.619359654E-1,-9.301675377E-1,1.751115588E0
2.298773000E0,-1.613992319E0,-2.625464147E-1,-6.658809185E-3,1.635220525E0
2.308720000E0,-1.962765722E0,-4.007921344E-1,2.199499603E-1,2.015306825E0
2.318666000E0,-2.447756739E0,-5.240286362E-1,4.051820777E-2,2.503549638E0
2.328613000E0,-2.580557239E0,-4.185132909E-1,-9.775550544E-2,2.616101140E0
2.338559000E0,-2.281998408E0,3.604282200E-2,1.640815689E-1,2.288173634E0
2.348506000E0,-2.310333430E0,2.775462770E-1,3.406388303E-1,2.351745587E0
2.358452000E0,-2.715905663E0,3.110999393E-1,4.347883578E-1,2.768025950E0
2.368399000E0,-3.071994080E0,3.389209914E-1,1.028699407E0,3.257335957E0
2.378345000E0,-3.523703768E0,1.356261671E-1,1.842383392E0,3.978600164E0
2.388292000E0,-3.998891197E0,-2.111873960E-1,2.048499498E0,4.498008572E0
2.398239000E0,-4.204421996E0,-2.023200935E-1,1.423628027E0,4.443513756E0
2.408185000E0,-3.985225669E0,8.369529068E-2,8.331848880E-1,4.072250679E0
2.418132000E0,-3.697131892E0,3.425374943E-1,7.891916800E-1,3.795910914E0
2.428078000E0,-3.849983664E0,4.630024159E-1,1.107945040E0,4.032900651E0
